ano,periodoOuMes,Centro,Faculdade/ Escola,curso,nivel,QTD
2011,Fev,,,Ciênc. Biol.- Farm. e Terap. Exp.,Doutorado,1
2011,Fev,,,Ciência da Informação,Mestrado,1
2011,Fev,,,Ciência de Alimentos,Mestrado,1
2011,Fev,,,Ciência e Tecnologia de Polímeros,Doutorado,7
2011,Fev,,,Ciência e Tecnologia de Polímeros,Mestrado,8
2011,Fev,,,Ciências (Microbiologia),Doutorado,5
2011,Fev,,,Ciências (Microbiologia),Mestrado,10
2011,Fev,,,Ciências Biológicas (Biofísica),Doutorado,2
2011,Fev,,,Ciências Biológicas (Biofísica),Mestrado,1
2011,Fev,,,Ciências Biológicas (Botânica),Doutorado,3
2011,Fev,,,Ciências Biológicas (Botânica),Mestrado,1
2011,Fev,,,Ciências Biológicas (Fisiologia),Doutorado,1
2011,Fev,,,Ciências Biológicas (Fisiologia),Mestrado,1
2011,Fev,,,Ciências Biológicas (Genética),Doutorado,2
2011,Fev,,,Ciências Biológicas (Genética),Mestrado,3
2011,Fev,,,Ciências Biológicas (Zoologia),Doutorado,6
2011,Fev,,,Ciências Biológicas (Zoologia),Mestrado,6
2011,Fev,,,Ciências Morfológicas,Mestrado,1
2011,Fev,,,Clínica Médica,Mestrado,5
2011,Fev,,,Clínica Psicanalítica,Especialização,11
2011,Fev,,,Comunicação,Doutorado,1
2011,Fev,,,Comunicação,Mestrado,4
2011,Fev,,,COPPEAD Gestão em Saúde,Especialização,41
2011,Fev,,,Ecologia,Mestrado,2
2011,Fev,,,Economia da Indústria e da Tecnologia,Mestrado,1
2011,Fev,,,Economia Política Internacional,Mestrado,4
2011,Fev,,,Educação em Ciências e Saúde,Mestrado,2
2011,Fev,,,Educação FÍsica,Mestrado,6
2011,Fev,,,EMBA Gestão de Marketing,Especialização,10
2011,Fev,,,Endodontia,Especialização,7
2011,Fev,,,Enfermagem,Doutorado,2
2011,Fev,,,Enfermagem,Mestrado,1
2011,Fev,,,Engenharia Ambiental,Mestrado Profissional,1
2011,Fev,,,Engenharia Biomédica,Doutorado,2
2011,Fev,,,Engenharia Civil,Doutorado,1
2011,Fev,,,Engenharia Civil,Mestrado,6
2011,Fev,,,Engenharia de Produção,Doutorado,1
2011,Fev,,,Engenharia de Produção,Mestrado,1
2011,Fev,,,Engenharia de Sistemas e Computação,Mestrado,9
2011,Fev,,,Engenharia Elétrica,Mestrado,1
2011,Fev,,,Engenharia Mecânica,Doutorado,1
2011,Fev,,,Engenharia Mecânica,Mestrado,1
2011,Fev,,,Engenharia Metalúrgica e de Materiais,Doutorado,1
2011,Fev,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
2011,Fev,,,Engenharia Nuclear,Doutorado,1
2011,Fev,,,Engenharia Nuclear,Mestrado,6
2011,Fev,,,Engenharia Oceânica,Mestrado,1
2011,Fev,,,Engenharia Química,Doutorado,1
2011,Fev,,,Engenharia Química,Mestrado,4
2011,Fev,,,Ensino de Física,Mestrado Profissional,3
2011,Fev,,,Ensino de Matemática,Mestrado,3
2011,Fev,,,Estatística,Doutorado,1
2011,Fev,,,Filosofia,Mestrado,6
2011,Fev,,,Física,Doutorado,1
2011,Fev,,,Geografia,Mestrado,1
2011,Fev,,,Gerência de Segurança da Informação,Especialização,2
2011,Fev,,,Gestão e Gerenciamento de Projetos,Especialização,18
2011,Fev,,,Ginecologia,Especialização,1
2011,Fev,,,Hepatologia,Especialização,2
2011,Fev,,,História das Ciênc e das Técn e Epistemologia,Doutorado,1
2011,Fev,,,Informática,Mestrado,6
2011,Fev,,,Letras (Ciência da Literatura),Mestrado,3
2011,Fev,,,Letras (Letras Clássicas),Doutorado,1
2011,Fev,,,Letras (Letras Vernáculas),Doutorado,4
2011,Fev,,,Letras (Letras Vernáculas),Mestrado,12
2011,Fev,,,Letras Neolatinas,Doutorado,1
2011,Fev,,,Letras Neolatinas,Mestrado,4
2011,Fev,,,Lingüística,Doutorado,6
2011,Fev,,,Linguística,Mestrado,4
2011,Fev,,,Mastologia,Aperfeiçoamento,1
2011,Fev,,,Matemática,Doutorado,2
2011,Fev,,,MBA em Engenharia de Software,Especialização,21
2011,Fev,,,MBA em Gestão Estratégica da Informação,Especialização,14
2011,Fev,,,MBA Executivo,Especialização,64
2011,Fev,,,MBA Gestão e Desenvolvimento Empresarial,Especialização,17
2011,Fev,,,Medicina (Cardiologia),Mestrado,2
2011,Fev,,,Medicina (Endocrinologia),Doutorado,3
2011,Fev,,,Medicina (Endocrinologia),Mestrado,4
2011,Fev,,,Nutrição,Mestrado,4
2011,Fev,,,Odontologia,Mestrado,10
2011,Fev,,,Planejamento Energético,Doutorado,2
2011,Fev,,,Planejamento Energético,Mestrado,1
2011,Fev,,,Planejamento Urbano e Regional,Doutorado,5
2011,Fev,,,Planejamento Urbano e Regional,Mestrado,3
2011,Fev,,,Processamento de Plásticos e Borrachas,Especialização,4
2011,Fev,,,Psicogeriatria,Especialização,5
2011,Fev,,,Psicologia,Doutorado,7
2011,Fev,,,Psicologia,Mestrado,4
2011,Fev,,,Psiquiatria e Saúde Mental,Mestrado,1
2011,Fev,,,Química,Mestrado,7
2011,Fev,,,Química Biológica,Doutorado,2
2011,Fev,,,Química Biológica,Mestrado,2
2011,Fev,,,Química de Produtos Naturais,Mestrado,1
2011,Fev,,,Reumatologia,Especialização,4
2011,Fev,,,Sab Prát Ed Bas -Educação de Jovens e Adultos,Especialização,27
2011,Fev,,,Saúde Coletiva,Mestrado,1
2011,Fev,,,Saúde Mental (Parceria com SMS/RJ),Especialização,17
2011,Fev,,,Serviço Social,Doutorado,1
2011,Fev,,,Serviço Social,Mestrado,2
2011,Fev,,,Sociologia e Antropologia,Doutorado,1
2011,Fev,,,Sociologia e Antropologia,Mestrado,2
2011,Fev,,,Tecnologia de Processos Químic e Bioquímicos,Doutorado,4
2011,Fev,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,13
2011,Fev,,,Teoria Psicanalítica,Mestrado,8
2011,Fev,,,Terapia de Família,Especialização,8
2011,Fev,,,Treinamento Desportivo,Especialização,17
2011,Fev,,,Urbanismo,Doutorado,2
2011,Fev,,,Urbanismo,Mestrado,9
2011,Jan,,,Antropologia Social,Doutorado,1
2011,Jan,,,Artes Visuais,Mestrado,1
2011,Jan,,,Atuação em Alergia e Imunologia Pediátrica,Residência,2
2011,Jan,,,Atuação em Angiorradiologia e Cirur. Endovasc,Residência,1
2011,Jan,,,Atuação em Clínica Médica,Residência,4
2011,Jan,,,Atuação em Ecocardiografia,Residência,1
2011,Jan,,,Atuação em Eletrofisiologia Clínica Invasiva,Residência,1
2011,Jan,,,Atuação em Endocrinologia Pediátrica,Residência,2
2011,Jan,,,Atuação em Gastroenterologia Pediátrica,Residência,2
2011,Jan,,,Atuação em Infectologia Pediátrica,Residência,1
2011,Jan,,,Atuação em Medicina Fetal,Residência,1
2011,Jan,,,Atuação em Medicina Intensiva,Residência,2
2011,Jan,,,Atuação em Neonatologia,Residência,2
2011,Jan,,,Atuação em Neurologia Pediátrica,Residência,2
2011,Jan,,,Atuação em Pediatria,Residência,1
2011,Jan,,,Atuação em Reumatologia Pediátrica,Residência,1
2011,Jan,,,Atuação em Transplante de Medula Óssea,Residência,2
2011,Jan,,,Ciência e Tecnologia de Polímeros,Doutorado,1
2011,Jan,,,Ciência e Tecnologia de Polímeros,Mestrado,1
2011,Jan,,,Ciências (Microbiologia),Doutorado,2
2011,Jan,,,Ciências (Microbiologia),Mestrado,1
2011,Jan,,,Ciências Biológicas (Biofísica),Doutorado,4
2011,Jan,,,Ciências Biológicas (Farm e Química Medicin),Mestrado,1
2011,Jan,,,Ciências Biológicas (Fisiologia),Doutorado,2
2011,Jan,,,Ciências Biológicas (Genética),Doutorado,1
2011,Jan,,,Ciências Biológicas (Zoologia),Mestrado,1
2011,Jan,,,Ciências Morfológicas,Doutorado,1
2011,Jan,,,Ciências Morfológicas,Mestrado,2
2011,Jan,,,Clínica Médica,Mestrado,1
2011,Jan,,,COPPEAD Gestão em Saúde,Especialização,30
2011,Jan,,,Dermatologia,Especialização,7
2011,Jan,,,Economia da Indústria e da Tecnologia,Mestrado,2
2011,Jan,,,Economia Política Internacional,Mestrado,2
2011,Jan,,,Educação FÍsica,Mestrado,1
2011,Jan,,,EMBA Gestão em Finanças,Especialização,2
2011,Jan,,,Enfermagem Obstétrica,Especialização,17
2011,Jan,,,Engenharia Civil,Mestrado,1
2011,Jan,,,Engenharia de Produção,Mestrado,1
2011,Jan,,,Engenharia de Sistemas e Computação,Doutorado,1
2011,Jan,,,Engenharia Elétrica,Mestrado,1
2011,Jan,,,Engenharia Metalúrgica e de Materiais,Doutorado,1
2011,Jan,,,Engenharia Oceânica,Mestrado,1
2011,Jan,,,Engenharia Química,Mestrado,1
2011,Jan,,,Ensino de Ciências e Biologia,Especialização,1
2011,Jan,,,Ensino de Física,Mestrado Profissional,2
2011,Jan,,,Ensino de Matemática,Especialização,16
2011,Jan,,,Gastroenterologia Pediátrica,Especialização,1
2011,Jan,,,Geografia,Mestrado,1
2011,Jan,,,Gestão e Gerenciamento de Projetos,Especialização,1
2011,Jan,,,Hematologia,Especialização,16
2011,Jan,,,História Comparada,Mestrado,2
2011,Jan,,,Imuno-hematologia,Especialização,29
2011,Jan,,,Letras (Letras Clássicas),Doutorado,1
2011,Jan,,,Letras (Letras Clássicas),Mestrado,1
2011,Jan,,,Letras Neolatinas,Mestrado,1
2011,Jan,,,MBA em Gestão Hospitalar,Especialização,14
2011,Jan,,,MBE Pós-Graduação Executiva em Meio Ambiente,Especialização,23
2011,Jan,,,MBP Pós-Graduação Executiva em Petróleo e Gás,Especialização,17
2011,Jan,,,Odontologia  ,Doutorado,2
2011,Jan,,,Oftalmologia,Especialização,2
2011,Jan,,,Psicologia,Mestrado,2
2011,Jan,,,Psicossociologia de Comunidades e Ecol Social,Mestrado,4
2011,Jan,,,Química,Doutorado,1
2011,Jan,,,Química,Mestrado,4
2011,Jan,,,Química Biológica,Doutorado,2
2011,Jan,,,Química Biológica,Mestrado,1
2011,Jan,,,Química de Produtos Naturais,Mestrado,1
2011,Jan,,,RM em Anestesiologia,Residência,7
2011,Jan,,,RM em Cancerologia Clínica,Residência,3
2011,Jan,,,RM em Cardiologia,Residência,3
2011,Jan,,,RM em Cirurgia Geral,Residência,2
2011,Jan,,,RM em Cirurgia Geral - Progr. Avançado,Residência,2
2011,Jan,,,RM em Cirurgia Plástica,Residência,3
2011,Jan,,,RM em Cirurgia Vascular,Residência,1
2011,Jan,,,RM em Clínica Médica,Residência,28
2011,Jan,,,RM em Coloproctologia,Residência,1
2011,Jan,,,RM em Dermatologia,Residência,3
2011,Jan,,,RM em Endocrinologia e Metabologia,Residência,4
2011,Jan,,,RM em Gastroenterologia,Residência,3
2011,Jan,,,RM em Geriatria,Residência,2
2011,Jan,,,RM em Hematologia e Hemoterapia,Residência,3
2011,Jan,,,RM em Infectologia,Residência,5
2011,Jan,,,RM em Medicina de Família e Comunidade,Residência,2
2011,Jan,,,RM em Medicina Intensiva,Residência,1
2011,Jan,,,RM em Nefrologia,Residência,3
2011,Jan,,,RM em Neurologia,Residência,2
2011,Jan,,,RM em Obstetricia e Ginecologia,Residência,8
2011,Jan,,,RM em Oftalmologia,Residência,3
2011,Jan,,,RM em Ortopedia e Traumatologia,Residência,5
2011,Jan,,,RM em Otorrinolaringologia,Residência,3
2011,Jan,,,RM em Patologia,Residência,1
2011,Jan,,,RM em Pediatria,Residência,15
2011,Jan,,,RM em Pneumologia,Residência,3
2011,Jan,,,RM em Psiquiatria,Residência,13
2011,Jan,,,RM em Radiologia e Diagnóstico por Imagem,Residência,5
2011,Jan,,,RM em Reumatologia,Residência,1
2011,Jan,,,RM em Urologia,Residência,2
2011,Jan,,,Serviço Social,Doutorado,1
2011,Jan,,,Serviço Social,Mestrado,1
2011,Jan,,,Sistemas de Telecomunicações,Especialização,9
2011,Jan,,,Tópicos de Bacteriologia,Especialização,11
2011,Jan,,,Treinamento Desportivo,Especialização,4
2011,Jan,,,Urbanismo,Doutorado,1
2011,Jul,,,Administração,Doutorado,1
2011,Jul,,,Administração,Mestrado,1
2011,Jul,,,Arqueologia,Mestrado,1
2011,Jul,,,Arquitetura,Doutorado,1
2011,Jul,,,Artes Visuais,Mestrado,1
2011,Jul,,,Assistência Integral à Saúde Materno-Infantil,Especialização,1
2011,Jul,,,Bioquímica,Doutorado,1
2011,Jul,,,Ciência e Tecnologia de Polímeros,Doutorado,4
2011,Jul,,,Ciência e Tecnologia de Polímeros,Mestrado,5
2011,Jul,,,Ciências (Microbiologia),Doutorado,3
2011,Jul,,,Ciências (Microbiologia),Mestrado,3
2011,Jul,,,Ciências Biológicas (Biofísica),Doutorado,1
2011,Jul,,,Ciências Biológicas (Biofísica),Mestrado,1
2011,Jul,,,Ciências Biológicas (Botânica),Doutorado,2
2011,Jul,,,Ciências Biológicas (Botânica),Mestrado,1
2011,Jul,,,Ciências Biológicas (Farm e Química Medicin),Mestrado,1
2011,Jul,,,Ciências Biológicas (Fisiologia),Mestrado,2
2011,Jul,,,Ciências Biológicas (Genética),Doutorado,1
2011,Jul,,,Ciências Biológicas (Zoologia),Doutorado,4
2011,Jul,,,Ciências Biológicas (Zoologia),Mestrado,9
2011,Jul,,,Ciências Contábeis,Mestrado,1
2011,Jul,,,Ciências Farmacêuticas,Mestrado,2
2011,Jul,,,Ciências Morfológicas,Doutorado,1
2011,Jul,,,Clínica Médica,Mestrado,1
2011,Jul,,,Direito,Mestrado,1
2011,Jul,,,Disfunção Têmporo-Mandibular e Dor Orofacial,Especialização,3
2011,Jul,,,Ecologia,Mestrado,3
2011,Jul,,,Educação,Mestrado,5
2011,Jul,,,Educação em Ciências e Saúde,Mestrado,1
2011,Jul,,,Enfermagem,Doutorado,2
2011,Jul,,,Enfermagem,Mestrado,5
2011,Jul,,,Engenharia Ambiental,Mestrado Profissional,1
2011,Jul,,,Engenharia Civil,Doutorado,3
2011,Jul,,,Engenharia Civil,Mestrado,3
2011,Jul,,,Engenharia de Produção,Doutorado,3
2011,Jul,,,Engenharia de Produção,Mestrado,5
2011,Jul,,,Engenharia de Segurança do Trabalho,Especialização,9
2011,Jul,,,Engenharia de Sistemas e Computação,Doutorado,3
2011,Jul,,,Engenharia de Sistemas e Computação,Mestrado,3
2011,Jul,,,Engenharia Mecânica,Doutorado,1
2011,Jul,,,Engenharia Metalúrgica e de Materiais,Doutorado,1
2011,Jul,,,Engenharia Metalúrgica e de Materiais,Mestrado,1
2011,Jul,,,Engenharia Nuclear,Mestrado,1
2011,Jul,,,Engenharia Oceânica,Doutorado,2
2011,Jul,,,Engenharia Química,Doutorado,1
2011,Jul,,,Engenharia Química,Mestrado,1
2011,Jul,,,Engenharia Urbana,Mestrado Profissional,1
2011,Jul,,,Ensino de Matemática,Mestrado,1
2011,Jul,,,Estatística,Doutorado,1
2011,Jul,,,Filosofia,Doutorado,1
2011,Jul,,,Filosofia,Mestrado,3
2011,Jul,,,Física,Doutorado,3
2011,Jul,,,Gastroenterologia e Endoscopia Digestiva,Aperfeiçoamento,6
2011,Jul,,,Geografia,Doutorado,4
2011,Jul,,,Geografia,Mestrado,1
2011,Jul,,,Geologia,Doutorado,1
2011,Jul,,,Geologia,Mestrado,1
2011,Jul,,,Gestão Empresarial de Transp. de Passageiros,Especialização,17
2011,Jul,,,História Comparada,Mestrado,2
2011,Jul,,,História das Ciênc e das Técn e Epistemologia,Doutorado,1
2011,Jul,,,História Social,Doutorado,2
2011,Jul,,,Interdisciplinar de Lingüística Aplicada,Mestrado,1
2011,Jul,,,Letras (Ciência da Literatura),Mestrado,1
2011,Jul,,,Letras (Letras Vernáculas),Doutorado,3
2011,Jul,,,Letras (Letras Vernáculas),Mestrado,1
2011,Jul,,,Letras Neolatinas,Doutorado,1
2011,Jul,,,Letras Neolatinas,Mestrado,4
2011,Jul,,,Lingüística,Doutorado,1
2011,Jul,,,Lógica e Metafísica,Mestrado,1
2011,Jul,,,Matemática,Doutorado,1
2011,Jul,,,Matemática,Mestrado,4
2011,Jul,,,MBA em Engenharia de Software,Especialização,15
2011,Jul,,,Medicina (Anatomia Patológica),Mestrado,1
2011,Jul,,,Medicina (Cardiologia),Mestrado,1
2011,Jul,,,Medicina (Doenças Infecciosas e Parasitárias),Mestrado,1
2011,Jul,,,Medicina (Radiologia),Doutorado,1
2011,Jul,,,Medicina (Radiologia),Mestrado,1
2011,Jul,,,Música,Mestrado,5
2011,Jul,,,Planejamento Energético,Mestrado,1
2011,Jul,,,Psicossociologia de Comunidades e Ecol Social,Mestrado,1
2011,Jul,,,Psiquiatria e Saúde Mental,Mestrado,2
2011,Jul,,,"Psiquiatria,Psicanálise e Saúde Mental",Doutorado,1
2011,Jul,,,Química,Mestrado,3
2011,Jul,,,Química Biológica,Doutorado,2
2011,Jul,,,Química Biológica,Mestrado,2
2011,Jul,,,RMultip em Saúde Coletiva,Especialização,1
2011,Jul,,,Sab Prát Ed Bas - Educação Física Escolar,Especialização,4
2011,Jul,,,Sab Prát Ed Bas - Ensino de Sociologia,Especialização,6
2011,Jul,,,Sab Prát Ed Bas - Pol Púb Proj Socioc Esp Esc,Especialização,7
2011,Jul,,,Serviço Social,Mestrado,2
2011,Jul,,,Superior em Ergonomia,Especialização,26
2011,Jul,,,Tecnologia de Processos Químic e Bioquímicos,Doutorado,1
2011,Jul,,,Tecnologia de Processos Químic e Bioquímicos,Mestrado,3
2011,Jul,,,Tecnologia Industrial Farmacêutica,Especialização,52
2011,Jul,,,Teoria Psicanalítica,Doutorado,4
2011,Jul,,,Urbanismo,Doutorado,1
2011,Jul,,,Urbanismo,Mestrado,1
2011,Jun,,,Administração,Mestrado,2
2011,Jun,,,Antropologia Social,Doutorado,2
2011,Jun,,,Arquitetura,Mestrado,4
2011,Jun,,,Artes Visuais,Mestrado,1
2011,Jun,,,Astronomia,Mestrado,1
2011,Jun,,,Biotecnologia Vegetal,Doutorado,1
2011,Jun,,,Ciênc. Biol.- Farm. e Terap. Exp.,Doutorado,2
2011,Jun,,,Ciência e Tecnologia de Polímeros,Mestrado,1
2011,Jun,,,Ciências (Microbiologia),Doutorado,1
2011,Jun,,,Ciências (Microbiologia),Mestrado,1
2011,Jun,,,Ciências Biológicas (Biofísica),Doutorado,2
2011,Jun,,,Ciências Biológicas (Biofísica),Mestrado,5
2011,Jun,,,Ciências Biológicas (Farm e Química Medicin),Mestrado,1
2011,Jun,,,Ciências Biológicas (Fisiologia),Doutorado,1
2011,Jun,,,Ciências Cirúrgicas,Mestrado,2
2011,Jun,,,Ciências Farmacêuticas,Doutorado,1
2011,Jun,,,Ciências Morfológicas,Doutorado,1
2011,Jun,,,Clínica Médica,Doutorado,2
2011,Jun,,,Clínica Médica,Mestrado,2
2011,Jun,,,Comunicação,Doutorado,2
2011,Jun,,,Comunicação,Mestrado,2
2011,Jun,,,Contabilidade Financeira,Especialização,9
2011,Jun,,,Contabilidade para Gestão de Negócios,Especialização,1
2011,Jun,,,Direito,Mestrado,2
2011,Jun,,,Dor e Cuidados Paliativos Oncológicos,Especialização,2
2011,Jun,,,Ecologia,Mestrado,5
2011,Jun,,,Educação,Doutorado,2
2011,Jun,,,Educação,Mestrado,1
2011,Jun,,,Educação em Ciências e Saúde,Doutorado,2
2011,Jun,,,Educação em Ciências e Saúde,Mestrado,2
2011,Jun,,,Enfermagem,Doutorado,1
2011,Jun,,,Enfermagem,Mestrado,3
2011,Jun,,,Engenharia Biomédica,Mestrado,7
2011,Jun,,,Engenharia Civil,Doutorado,1
2011,Jun,,,Engenharia Civil,Mestrado,9
2011,Jun,,,Engenharia de Produção,Mestrado,4
2011,Jun,,,Engenharia de Segurança do Trabalho,Especialização,4
2011,Jun,,,Engenharia de Sistemas e Computação,Doutorado,3
2011,Jun,,,Engenharia de Sistemas e Computação,Mestrado,9
2011,Jun,,,Engenharia de Transportes,Mestrado,4
2011,Jun,,,Engenharia Elétrica,Doutorado,3
2011,Jun,,,Engenharia Elétrica,Mestrado,6
2011,Jun,,,Engenharia Mecânica,Doutorado,1
2011,Jun,,,Engenharia Mecânica,Mestrado,2
2011,Jun,,,Engenharia Metalúrgica e de Materiais,Doutorado,1
2011,Jun,,,Engenharia Metalúrgica e de Materiais,Mestrado,3
2011,Jun,,,Engenharia Oceânica,Doutorado,1
2011,Jun,,,Engenharia Oceânica,Mestrado,4
2011,Jun,,,Engenharia Química,Doutorado,5
2011,Jun,,,Engenharia Química,Mestrado,1
2011,Jun,,,Engenharia Sanitária e Ambiental,Especialização,1
2011,Jun,,,Estatística,Mestrado,2
2011,Jun,,,Filosofia,Doutorado,2
2011,Jun,,,Filosofia,Mestrado,3
2011,Jun,,,Física,Doutorado,1
2011,Jun,,,Geografia,Mestrado,2
2011,Jun,,,Geologia,Doutorado,1
2011,Jun,,,Geologia,Mestrado,5
2011,Jun,,,Gestão Ambiental,Especialização,2
2011,Jun,,,Gestão Ind. de Imunobiológicos - Foco em CPQI,Especialização,1
2011,Jun,,,História Comparada,Mestrado,2
2011,Jun,,,História Social,Doutorado,2
2011,Jun,,,História Social,Mestrado,3
2011,Jun,,,Informática,Mestrado,1
2011,Jun,,,Interdisciplinar de Lingüística Aplicada,Mestrado,5
2011,Jun,,,Letras (Ciência da Literatura),Doutorado,1
2011,Jun,,,Letras (Ciência da Literatura),Mestrado,1
2011,Jun,,,Linguística,Mestrado,2
2011,Jun,,,MBA em Engenharia de Manutenção,Especialização,17
2011,Jun,,,MBE Pós-Graduação Executiva em Meio Ambiente,Especialização,31
2011,Jun,,,MBP Pós-Graduação Executiva em Petróleo e Gás,Especialização,30
2011,Jun,,,Medicina (Anatomia Patológica),Mestrado,1
2011,Jun,,,Medicina (Cardiologia),Mestrado,1
2011,Jun,,,Medicina (Doenças Infecciosas e Parasitárias),Mestrado,2
2011,Jun,,,Medicina (Radiologia),Doutorado,3
2011,Jun,,,Medicina (Radiologia),Mestrado,1
2011,Jun,,,Mídias na Educação,Especialização,29
2011,Jun,,,Música,Mestrado,13
2011,Jun,,,Nutrição,Mestrado,1
2011,Jun,,,Odontologia,Mestrado,1
2011,Jun,,,Pedagogia Crítica da Educação Física,Especialização,14
2011,Jun,,,Planejamento Energético,Mestrado,3
2011,Jun,,,Planejamento Urbano e Regional,Mestrado,1
2011,Jun,,,Políticas Publ Estratégias e Desenvolvimento,Mestrado,2
2011,Jun,,,Políticas Públicas,Especialização,22
2011,Jun,,,Psiquiatria e Saúde Mental,Mestrado,1
2011,Jun,,,Química,Doutorado,2
2011,Jun,,,Química,Mestrado,5
2011,Jun,,,Química Biológica,Mestrado,1
2011,Jun,,,Química de Produtos Naturais,Mestrado,1
